id,post__content_id,user__user_id,community_id,event_type,timestamp,location,created_at,updated_at
1082,77,84,mindplex,view,1681562356,199.87.199.98,2023-01-27 01:37:54.199797+00:00,2023-04-15 12:39:16.369632+00:00
1043,77,166,mindplex,best_time_spent,1674744689,174.193.133.196,2023-01-26 14:51:29.916244+00:00,2023-01-26 14:51:29.916264+00:00
1044,77,166,mindplex,like,1674744707,174.193.133.196,2023-01-26 14:51:47.641218+00:00,2023-01-26 14:51:47.641236+00:00
1013,1090,162,mindplex,view,1702544108,115.66.0.198,2023-01-26 12:25:31.159972+00:00,2023-12-14 08:55:08.745759+00:00
1048,819,100,mindplex,like,1674748041,136.36.139.40,2023-01-26 15:47:21.286232+00:00,2023-01-26 15:47:21.286245+00:00
1051,187,146,mindplex,view,1674749524,189.163.233.120,2023-01-26 16:12:04.585252+00:00,2023-01-26 16:12:04.585271+00:00
1055,1019,114,mindplex,view,1674752843,77.29.244.129,2023-01-26 17:07:23.283095+00:00,2023-01-26 17:07:23.283113+00:00
1059,187,84,mindplex,best_time_spent,1674758283,199.87.199.98,2023-01-26 18:38:03.675992+00:00,2023-01-26 18:38:03.676010+00:00
1061,149,84,mindplex,best_time_spent,1674758988,199.87.199.98,2023-01-26 18:49:49.085533+00:00,2023-01-26 18:49:49.085552+00:00
1062,1090,172,mindplex,view,1674763173,73.241.48.118,2023-01-26 19:59:33.767939+00:00,2023-01-26 19:59:33.767952+00:00
1063,1063,172,mindplex,view,1674763196,73.241.48.118,2023-01-26 19:59:57.160980+00:00,2023-01-26 19:59:57.160999+00:00
1067,41,114,mindplex,best_time_spent,1674764645,77.29.244.129,2023-01-26 20:24:06.106651+00:00,2023-01-26 20:24:06.106668+00:00
1068,149,173,mindplex,view,1674764739,189.40.90.181,2023-01-26 20:25:26.894459+00:00,2023-01-26 20:25:39.760665+00:00
1069,149,173,mindplex,best_time_spent,1674764782,189.40.90.181,2023-01-26 20:26:22.280819+00:00,2023-01-26 20:26:22.280837+00:00
1070,187,150,mindplex,view,1674771457,2.152.86.101,2023-01-26 22:17:37.538395+00:00,2023-01-26 22:17:37.538409+00:00
1072,187,150,mindplex,best_time_spent,1674771503,2.152.86.101,2023-01-26 22:18:23.537457+00:00,2023-01-26 22:18:23.537476+00:00
1073,1090,150,mindplex,view,1674771793,2.152.86.101,2023-01-26 22:22:00.887937+00:00,2023-01-26 22:23:13.782376+00:00
1074,77,150,mindplex,view,1674771925,2.152.86.101,2023-01-26 22:25:24.591082+00:00,2023-01-26 22:25:25.919112+00:00
1076,77,150,mindplex,average_time_spent,1674771985,2.152.86.101,2023-01-26 22:26:25.738668+00:00,2023-01-26 22:26:25.738687+00:00
1077,1063,84,mindplex,view,1674773142,199.87.199.98,2023-01-26 22:45:41.093083+00:00,2023-01-26 22:45:42.532424+00:00
1078,1063,84,mindplex,like,1674773149,199.87.199.98,2023-01-26 22:45:49.465240+00:00,2023-01-26 22:45:49.465259+00:00
1079,1090,84,mindplex,view,1674773496,199.87.199.98,2023-01-26 22:51:35.700380+00:00,2023-01-26 22:51:36.632324+00:00
1081,1090,84,mindplex,dislike,1674774183,199.87.199.98,2023-01-26 23:03:03.413830+00:00,2023-01-26 23:03:03.413848+00:00
1083,1063,162,mindplex,like,1674783489,115.66.0.198,2023-01-27 01:38:09.336373+00:00,2023-01-27 01:38:09.336392+00:00
1085,77,84,mindplex,average_time_spent,1674783715,199.87.199.98,2023-01-27 01:41:56.173073+00:00,2023-01-27 01:41:56.173091+00:00
1087,1063,146,mindplex,view,1674814140,189.163.233.120,2023-01-27 02:14:22.138113+00:00,2023-01-27 10:09:00.769171+00:00
1053,1019,146,mindplex,view,1674815273,189.163.233.120,2023-01-26 16:18:46.066993+00:00,2023-01-27 10:27:53.661817+00:00
1086,1090,146,mindplex,view,1674813616,189.163.233.120,2023-01-27 01:59:51.624986+00:00,2023-01-27 10:00:17.048055+00:00
1054,1090,114,mindplex,view,1674845328,77.29.245.77,2023-01-26 16:30:07.819066+00:00,2023-01-27 18:48:48.269877+00:00
1037,77,166,mindplex,view,1674919116,104.173.238.245,2023-01-26 14:33:58.951800+00:00,2023-01-28 15:18:36.974585+00:00
1091,1019,175,mindplex,view,1674800334,209.107.176.173,2023-01-27 06:18:54.881626+00:00,2023-01-27 06:18:54.881640+00:00
1092,920,1,mindplex,view,1674804189,196.188.75.100,2023-01-27 07:23:10.057202+00:00,2023-01-27 07:23:10.057222+00:00
1095,77,114,mindplex,average_time_spent,1674807353,77.29.245.77,2023-01-27 08:15:54.063109+00:00,2023-01-27 08:15:54.063127+00:00
2649,1255,200,mindplex,view,1678185838,89.187.161.242,2023-03-07 10:43:58.434462+00:00,2023-03-07 10:43:58.907236+00:00
1152,920,11,mindplex,view,1677488226,73.162.2.252,2023-01-27 22:20:53.795615+00:00,2023-02-27 08:57:06.580121+00:00
1108,149,155,mindplex,like,1674811965,84.205.51.56,2023-01-27 09:32:46.066126+00:00,2023-01-27 09:32:46.066145+00:00
1109,149,155,mindplex,best_time_spent,1674811972,84.205.51.56,2023-01-27 09:32:52.589678+00:00,2023-01-27 09:32:52.589696+00:00
1223,1019,200,mindplex,like,1675067002,122.103.233.108,2023-01-30 08:23:23.085247+00:00,2023-01-30 08:23:23.085267+00:00
1149,77,3,mindplex,best_time_spent,1674854079,196.189.29.163,2023-01-27 21:14:39.778350+00:00,2023-01-27 21:14:39.778370+00:00
1115,149,180,mindplex,view,1674819759,64.186.73.119,2023-01-27 11:42:40.056930+00:00,2023-01-27 11:42:40.056944+00:00
1173,77,193,mindplex,view,1675124042,98.149.156.22,2023-01-28 07:27:37.397710+00:00,2023-01-31 00:14:02.953460+00:00
1118,149,180,mindplex,best_time_spent,1674820184,64.186.73.119,2023-01-27 11:49:45.052340+00:00,2023-01-27 11:49:45.052358+00:00
1093,77,114,mindplex,view,1682475902,77.29.5.134,2023-01-27 08:02:21.407128+00:00,2023-04-26 02:25:02.326181+00:00
2668,1394,200,mindplex,view,1678186237,89.187.161.242,2023-03-07 10:50:37.099098+00:00,2023-03-07 10:50:37.572704+00:00
1124,77,181,mindplex,view,1674821277,65.94.86.52,2023-01-27 12:07:56.203148+00:00,2023-01-27 12:07:57.847596+00:00
282,41,13,mindplex,view,1682602953,23.106.56.11,2022-10-14 11:25:25.777120+00:00,2023-04-27 13:42:34.009162+00:00
1141,920,84,mindplex,view,1677010534,199.87.199.98,2023-01-27 15:27:08.608525+00:00,2023-02-21 20:15:34.360220+00:00
1127,77,181,mindplex,best_time_spent,1674822497,65.94.86.52,2023-01-27 12:28:17.620169+00:00,2023-01-27 12:28:17.620187+00:00
1132,819,171,mindplex,like,1674828119,73.120.163.208,2023-01-27 14:01:59.571678+00:00,2023-01-27 14:01:59.571695+00:00
1151,187,3,mindplex,best_time_spent,1674854304,196.189.29.163,2023-01-27 21:18:24.911310+00:00,2023-01-27 21:18:24.911328+00:00
1134,1063,179,mindplex,view,1674831390,193.77.45.183,2023-01-27 14:51:19.991132+00:00,2023-01-27 14:56:31.034552+00:00
1136,187,183,mindplex,view,1674832586,50.7.93.29,2023-01-27 15:16:27.055057+00:00,2023-01-27 15:16:27.055071+00:00
1138,187,183,mindplex,average_time_spent,1674832626,50.7.93.29,2023-01-27 15:17:06.733912+00:00,2023-01-27 15:17:06.733931+00:00
1145,1063,114,mindplex,view,1674844785,77.29.245.77,2023-01-27 18:39:43.718638+00:00,2023-01-27 18:39:45.892385+00:00
1146,920,84,mindplex,like,1674845128,199.87.199.98,2023-01-27 18:45:28.282384+00:00,2023-01-27 18:45:28.282403+00:00
1147,920,84,mindplex,good_time_spent,1674845179,199.87.199.98,2023-01-27 18:46:20.125177+00:00,2023-01-27 18:46:20.125197+00:00
1153,77,186,mindplex,view,1674859297,98.227.167.168,2023-01-27 22:41:36.389583+00:00,2023-01-27 22:41:37.838570+00:00
1154,187,189,mindplex,view,1674867602,73.93.217.132,2023-01-28 01:00:02.499340+00:00,2023-01-28 01:00:02.499354+00:00
1156,77,190,mindplex,view,1674875765,73.180.136.32,2023-01-28 03:16:04.712877+00:00,2023-01-28 03:16:06.071126+00:00
1159,77,190,mindplex,best_time_spent,1674878000,73.180.136.32,2023-01-28 03:53:21.014258+00:00,2023-01-28 03:53:21.014276+00:00
1160,77,190,mindplex,like,1674878104,73.180.136.32,2023-01-28 03:55:04.959357+00:00,2023-01-28 03:55:04.959374+00:00
1161,920,190,mindplex,view,1674878135,73.180.136.32,2023-01-28 03:55:33.907862+00:00,2023-01-28 03:55:35.440011+00:00
1164,920,190,mindplex,best_time_spent,1674879742,73.180.136.32,2023-01-28 04:22:23.016056+00:00,2023-01-28 04:22:23.016074+00:00
1165,920,190,mindplex,like,1674879753,73.180.136.32,2023-01-28 04:22:33.277321+00:00,2023-01-28 04:22:33.277339+00:00
1170,77,37,mindplex,view,1674886234,197.156.95.110,2023-01-28 06:10:33.125883+00:00,2023-01-28 06:10:34.742239+00:00
1172,77,37,mindplex,good_time_spent,1674886754,197.156.95.110,2023-01-28 06:19:15.056864+00:00,2023-01-28 06:19:15.056882+00:00
1174,77,193,mindplex,good_time_spent,1674890888,68.101.235.97,2023-01-28 07:28:08.258221+00:00,2023-01-28 07:28:08.258239+00:00
1182,149,190,mindplex,view,1674907667,73.180.136.32,2023-01-28 12:07:47.766856+00:00,2023-01-28 12:07:47.766875+00:00
1185,149,190,mindplex,best_time_spent,1674908538,73.180.136.32,2023-01-28 12:22:18.966699+00:00,2023-01-28 12:22:18.966716+00:00
1188,187,114,mindplex,like,1674925824,77.29.240.43,2023-01-28 17:10:24.849007+00:00,2023-01-28 17:10:24.849025+00:00
1189,187,114,mindplex,good_time_spent,1674925846,77.29.240.43,2023-01-28 17:10:46.908474+00:00,2023-01-28 17:10:46.908491+00:00
1280,149,217,mindplex,view,1675247245,88.120.251.241,2023-02-01 10:27:25.178684+00:00,2023-02-01 10:27:25.178702+00:00
1197,1090,170,mindplex,view,1674962368,186.213.245.10,2023-01-29 03:18:58.871953+00:00,2023-01-29 03:19:28.579183+00:00
1252,1244,78,mindplex,view,1676036588,73.131.209.137,2023-01-31 13:40:16.569222+00:00,2023-02-10 13:43:09.129808+00:00
1201,187,200,mindplex,view,1675032147,103.5.140.155,2023-01-29 08:06:05.383726+00:00,2023-01-29 22:42:27.777974+00:00
1203,187,200,mindplex,average_time_spent,1674980682,138.199.39.87,2023-01-29 08:24:42.604745+00:00,2023-01-29 08:24:42.604764+00:00
1283,920,53,mindplex,view,1675248861,196.188.75.100,2023-02-01 10:54:01.345069+00:00,2023-02-01 10:54:21.857151+00:00
1249,1202,1,mindplex,view,1675158670,149.34.244.151,2023-01-31 08:55:41.623519+00:00,2023-01-31 09:51:10.405238+00:00
1270,819,141,mindplex,like,1675221223,88.125.77.72,2023-02-01 03:13:43.600251+00:00,2023-02-01 03:13:43.600270+00:00
1271,820,141,mindplex,like,1675221723,88.125.77.72,2023-02-01 03:22:03.826374+00:00,2023-02-01 03:22:03.826392+00:00
4368,2747,307,mindplex,view,1682333075,185.107.80.195,2023-04-24 10:44:35.460864+00:00,2023-04-24 10:44:35.938451+00:00
1155,1158,11,mindplex,view,1677488226,73.162.2.252,2023-01-28 01:43:44.808289+00:00,2023-02-27 08:57:06.215104+00:00
1247,920,155,mindplex,view,1675153490,84.205.51.56,2023-01-31 08:24:50.046953+00:00,2023-01-31 08:24:50.836028+00:00
1240,1158,193,mindplex,view,1675124058,98.149.156.22,2023-01-31 00:14:18.791770+00:00,2023-01-31 00:14:18.791788+00:00
1254,1250,78,mindplex,view,1676036572,73.131.209.137,2023-01-31 14:20:33.831169+00:00,2023-02-10 13:42:52.188787+00:00
1256,1255,78,mindplex,view,1676036553,73.131.209.137,2023-01-31 14:39:46.210575+00:00,2023-02-10 13:42:33.313253+00:00
1243,1090,190,mindplex,view,1675132391,73.180.136.32,2023-01-31 02:33:11.718967+00:00,2023-01-31 02:33:11.718987+00:00
1245,1202,190,mindplex,view,1675132902,73.180.136.32,2023-01-31 02:41:43.136435+00:00,2023-01-31 02:41:43.136453+00:00
1265,149,213,mindplex,view,1675193863,51.148.158.31,2023-01-31 19:37:43.627848+00:00,2023-01-31 19:37:43.627860+00:00
2650,1253,200,mindplex,view,1678185840,89.187.161.242,2023-03-07 10:44:00.330029+00:00,2023-03-07 10:44:00.796094+00:00
1251,1220,78,mindplex,view,1676036597,73.131.209.137,2023-01-31 12:57:03.712247+00:00,2023-02-10 13:43:17.983641+00:00
1272,149,215,mindplex,view,1675245895,196.189.80.48,2023-02-01 10:04:55.302839+00:00,2023-02-01 10:04:55.302852+00:00
1229,1202,11,mindplex,view,1681334260,73.162.2.252,2023-01-30 10:16:43.558250+00:00,2023-04-12 21:17:40.812050+00:00
1275,1266,11,mindplex,view,1675706105,73.162.2.252,2023-02-01 10:19:17.818265+00:00,2023-02-06 17:55:05.581904+00:00
1259,1250,21,mindplex,view,1675179321,196.191.221.207,2023-01-31 15:35:12.582276+00:00,2023-01-31 15:35:21.628612+00:00
1246,1158,1,mindplex,view,1675158508,149.34.244.151,2023-01-31 07:19:35.086459+00:00,2023-01-31 09:48:28.450531+00:00
13914,820,969,mindplex,like,1691975444,36.77.53.179,2023-08-14 01:10:44.206326+00:00,2023-08-14 01:10:44.206344+00:00
1260,1246,21,mindplex,view,1675179337,196.191.221.207,2023-01-31 15:35:33.456046+00:00,2023-01-31 15:35:37.784270+00:00
1250,1090,1,mindplex,view,1675158522,149.34.244.151,2023-01-31 09:48:35.934549+00:00,2023-01-31 09:48:42.808170+00:00
1257,1255,21,mindplex,view,1675179343,196.191.221.207,2023-01-31 15:34:27.736889+00:00,2023-01-31 15:35:43.329928+00:00
1268,149,213,mindplex,best_time_spent,1675194531,51.148.158.31,2023-01-31 19:48:51.916261+00:00,2023-01-31 19:48:51.916278+00:00
1269,149,213,mindplex,like,1675194532,51.148.158.31,2023-01-31 19:48:52.715298+00:00,2023-01-31 19:48:52.715317+00:00
1273,1255,215,mindplex,view,1675246156,196.189.80.48,2023-02-01 10:08:48.348240+00:00,2023-02-01 10:09:16.641557+00:00
1281,149,217,mindplex,average_time_spent,1675247276,88.120.251.241,2023-02-01 10:27:56.238242+00:00,2023-02-01 10:27:56.238260+00:00
1282,1253,217,mindplex,view,1675247350,88.120.251.241,2023-02-01 10:29:10.991883+00:00,2023-02-01 10:29:10.991902+00:00
1255,1253,78,mindplex,view,1676036562,73.131.209.137,2023-01-31 14:30:46.054240+00:00,2023-02-10 13:42:42.491636+00:00
1276,1253,215,mindplex,view,1675246948,196.189.80.48,2023-02-01 10:22:29.133060+00:00,2023-02-01 10:22:29.133078+00:00
1278,1244,215,mindplex,view,1675247180,196.189.80.48,2023-02-01 10:26:20.815746+00:00,2023-02-01 10:26:20.815764+00:00
1262,1255,55,mindplex,view,1675248681,198.16.66.157,2023-01-31 15:36:42.179631+00:00,2023-02-01 10:51:21.679468+00:00
1284,1266,55,mindplex,view,1675250057,198.16.70.52,2023-02-01 11:13:48.911374+00:00,2023-02-01 11:14:18.059337+00:00
1285,1266,53,mindplex,view,1675255076,196.188.75.100,2023-02-01 12:37:56.735054+00:00,2023-02-01 12:37:56.735074+00:00
1286,1266,53,mindplex,like,1675255096,196.188.75.100,2023-02-01 12:38:16.976019+00:00,2023-02-01 12:38:16.976038+00:00
1258,1253,21,mindplex,view,1675255180,196.188.75.100,2023-01-31 15:34:52.723963+00:00,2023-02-01 12:39:40.809036+00:00
1287,1253,21,mindplex,like,1675255190,196.188.75.100,2023-02-01 12:39:50.391700+00:00,2023-02-01 12:39:50.391718+00:00
1187,187,114,mindplex,view,1682475903,77.29.5.134,2023-01-28 17:10:15.069848+00:00,2023-04-26 02:25:03.259303+00:00
1253,1246,78,mindplex,view,1676036580,73.131.209.137,2023-01-31 14:03:24.661295+00:00,2023-02-10 13:43:00.606808+00:00
1193,149,195,mindplex,view,1675428566,217.213.65.15,2023-01-28 18:55:06.371221+00:00,2023-02-03 12:49:26.244781+00:00
1261,1220,1,mindplex,view,1677243520,212.8.250.220,2023-01-31 15:36:29.058967+00:00,2023-02-24 12:58:40.874499+00:00
1292,77,21,mindplex,react-positive,1675255600,196.188.75.100,2023-02-01 12:46:40.792433+00:00,2023-02-01 12:46:40.792452+00:00
1293,187,21,mindplex,react-positive,1675255612,196.188.75.100,2023-02-01 12:46:52.853950+00:00,2023-02-01 12:46:52.853969+00:00
1335,41,1,mindplex,good_time_spent,1675267196,149.34.244.151,2023-02-01 15:59:56.371465+00:00,2023-02-01 15:59:56.371484+00:00
1296,1202,218,mindplex,view,1675256956,73.208.122.206,2023-02-01 13:09:16.848296+00:00,2023-02-01 13:09:16.848309+00:00
1297,187,21,mindplex,good_time_spent,1675257018,196.188.75.100,2023-02-01 13:10:18.917588+00:00,2023-02-01 13:10:18.917605+00:00
1299,1266,3,mindplex,like,1675257569,196.188.75.100,2023-02-01 13:19:30.110327+00:00,2023-02-01 13:19:30.110347+00:00
877,1090,3,mindplex,view,1675503597,196.188.75.100,2023-01-25 12:25:51.836307+00:00,2023-02-04 09:39:57.862902+00:00
1295,1255,3,mindplex,view,1675505862,196.188.75.100,2023-02-01 12:51:27.718878+00:00,2023-02-04 10:17:43.143492+00:00
1304,1220,3,mindplex,view,1675944337,196.188.75.100,2023-02-01 13:27:37.994998+00:00,2023-02-09 12:05:37.268856+00:00
1305,1158,3,mindplex,view,1675258058,196.188.75.100,2023-02-01 13:27:38.509964+00:00,2023-02-01 13:27:38.509982+00:00
1306,1202,3,mindplex,like,1675258095,196.188.75.100,2023-02-01 13:28:15.755974+00:00,2023-02-01 13:28:15.755992+00:00
1300,1202,3,mindplex,view,1675258345,196.188.75.100,2023-02-01 13:27:09.235072+00:00,2023-02-01 13:32:26.023687+00:00
1310,1202,21,mindplex,like,1675265192,196.188.75.100,2023-02-01 15:26:32.242066+00:00,2023-02-01 15:26:32.242084+00:00
1312,149,21,mindplex,react-positive,1675265326,196.188.75.100,2023-02-01 15:28:47.141202+00:00,2023-02-01 15:28:47.141220+00:00
1311,1253,102,mindplex,view,1675265331,196.188.75.100,2023-02-01 15:28:43.767240+00:00,2023-02-01 15:28:51.268533+00:00
1309,1202,21,mindplex,view,1675265344,196.188.75.100,2023-02-01 15:26:11.301972+00:00,2023-02-01 15:29:05.114823+00:00
1316,1266,1,mindplex,like,1675265625,149.34.244.151,2023-02-01 15:33:45.998537+00:00,2023-02-01 15:33:45.998556+00:00
1317,1090,21,mindplex,like,1675265657,196.188.75.100,2023-02-01 15:34:18.047556+00:00,2023-02-01 15:34:18.047575+00:00
1340,41,102,mindplex,view,1681139444,212.8.253.162,2023-02-01 16:14:26.353515+00:00,2023-04-10 15:10:44.679070+00:00
2651,1246,200,mindplex,view,1678185842,89.187.161.242,2023-03-07 10:44:01.860438+00:00,2023-03-07 10:44:02.322345+00:00
2669,1392,200,mindplex,view,1678186238,89.187.161.242,2023-03-07 10:50:37.938862+00:00,2023-03-07 10:50:38.398522+00:00
1321,77,1,mindplex,average_time_spent,1675266260,149.34.244.151,2023-02-01 15:44:20.783107+00:00,2023-02-01 15:44:20.783125+00:00
1328,41,1,mindplex,react-positive,1675266671,149.34.244.151,2023-02-01 15:51:11.615929+00:00,2023-02-01 15:51:11.615948+00:00
1333,1158,102,mindplex,view,1675936768,196.188.75.100,2023-02-01 15:58:38.598922+00:00,2023-02-09 09:59:28.729220+00:00
1315,1063,1,mindplex,view,1678207662,196.188.75.100,2023-02-01 15:31:55.365989+00:00,2023-03-07 16:47:42.299007+00:00
1362,920,40,mindplex,view,1680278467,212.129.4.124,2023-02-02 11:24:55.392924+00:00,2023-03-31 16:01:08.128676+00:00
3172,149,414,mindplex,view,1679352648,69.203.72.9,2023-03-20 22:50:17.228814+00:00,2023-03-20 22:50:48.181608+00:00
1344,77,102,mindplex,view,1685436733,212.8.253.163,2023-02-01 16:28:04.176764+00:00,2023-05-30 08:52:14.112632+00:00
1339,149,102,mindplex,view,1685351264,212.8.253.163,2023-02-01 16:14:11.990617+00:00,2023-05-29 09:07:44.302969+00:00
1346,1266,21,mindplex,view,1675269473,196.188.75.100,2023-02-01 16:37:53.637290+00:00,2023-02-01 16:37:53.637309+00:00
1348,77,21,mindplex,good_time_spent,1675269565,196.188.75.100,2023-02-01 16:39:25.920184+00:00,2023-02-01 16:39:25.920202+00:00
1357,1255,163,mindplex,view,1675324411,196.188.75.100,2023-02-02 07:53:31.226365+00:00,2023-02-02 07:53:31.226383+00:00
1360,1158,40,mindplex,view,1675337094,196.188.75.100,2023-02-02 11:24:55.024717+00:00,2023-02-02 11:24:55.024734+00:00
1363,920,221,mindplex,view,1675338105,196.188.75.100,2023-02-02 11:41:42.960674+00:00,2023-02-02 11:41:45.321799+00:00
1331,1266,102,mindplex,view,1675936781,196.188.75.100,2023-02-01 15:55:28.209662+00:00,2023-02-09 09:59:42.154439+00:00
1302,1250,3,mindplex,view,1675942058,196.188.75.100,2023-02-01 13:27:37.461171+00:00,2023-02-09 11:27:38.935330+00:00
1301,1253,3,mindplex,view,1675505847,196.188.75.100,2023-02-01 13:27:37.283713+00:00,2023-02-04 10:17:27.240547+00:00
1294,1246,3,mindplex,view,1675505955,196.188.75.100,2023-02-01 12:50:52.260035+00:00,2023-02-04 10:19:15.223673+00:00
1313,1250,102,mindplex,view,1676663358,196.189.29.175,2023-02-01 15:29:11.598570+00:00,2023-02-17 19:49:19.087673+00:00
1319,1255,102,mindplex,view,1676455971,196.188.75.100,2023-02-01 15:43:35.405572+00:00,2023-02-15 10:12:51.996459+00:00
1314,1202,102,mindplex,view,1675936787,196.188.75.100,2023-02-01 15:29:50.901186+00:00,2023-02-09 09:59:47.907188+00:00
1303,1244,3,mindplex,view,1675937449,196.188.75.100,2023-02-01 13:27:37.817542+00:00,2023-02-09 10:10:49.405557+00:00
1369,1318,78,mindplex,view,1676036534,73.131.209.137,2023-02-02 21:22:50.962667+00:00,2023-02-10 13:42:15.135479+00:00
1372,1325,78,mindplex,view,1676036473,73.131.209.137,2023-02-02 22:05:36.555573+00:00,2023-02-10 13:41:13.589200+00:00
1450,1365,78,mindplex,view,1675961699,73.131.209.137,2023-02-06 13:48:39.878891+00:00,2023-02-09 16:54:59.293344+00:00
1367,1314,78,mindplex,view,1676036544,73.131.209.137,2023-02-02 21:04:45.266782+00:00,2023-02-10 13:42:24.558253+00:00
1391,149,224,mindplex,view,1675445228,81.141.107.221,2023-02-03 17:27:08.744411+00:00,2023-02-03 17:27:08.744425+00:00
1393,149,224,mindplex,average_time_spent,1675445319,81.141.107.221,2023-02-03 17:28:39.702774+00:00,2023-02-03 17:28:39.702791+00:00
1403,1325,3,mindplex,view,1675504115,196.188.75.100,2023-02-04 09:48:21.883821+00:00,2023-02-04 09:48:35.840485+00:00
1400,1337,3,mindplex,view,1675508629,196.188.75.100,2023-02-04 09:40:16.387419+00:00,2023-02-04 11:03:49.442120+00:00
1380,1318,3,mindplex,view,1675508634,196.188.75.100,2023-02-03 12:41:25.521293+00:00,2023-02-04 11:03:54.900073+00:00
1404,1322,3,mindplex,view,1675504146,196.188.75.100,2023-02-04 09:48:43.356902+00:00,2023-02-04 09:49:06.473370+00:00
1405,1314,3,mindplex,view,1675504265,196.188.75.100,2023-02-04 09:51:05.994702+00:00,2023-02-04 09:51:05.994721+00:00
2652,1244,200,mindplex,view,1678185843,89.187.161.242,2023-03-07 10:44:03.702416+00:00,2023-03-07 10:44:04.165351+00:00
2670,1388,200,mindplex,view,1678186239,89.187.161.242,2023-03-07 10:50:38.722156+00:00,2023-03-07 10:50:39.193209+00:00
1288,1266,3,mindplex,view,1675503561,196.188.75.100,2023-02-01 12:44:09.794990+00:00,2023-02-04 09:39:22.090615+00:00
1377,187,195,mindplex,view,1682004266,31.13.191.203,2023-02-03 12:32:44.074088+00:00,2023-04-20 15:24:26.876225+00:00
1383,149,195,mindplex,like,1675428576,217.213.65.15,2023-02-03 12:49:36.853305+00:00,2023-02-03 12:49:36.853324+00:00
1384,149,195,mindplex,good_time_spent,1675428583,217.213.65.15,2023-02-03 12:49:43.199688+00:00,2023-02-03 12:49:43.199706+00:00
1385,187,195,mindplex,best_time_spent,1675428672,217.213.65.15,2023-02-03 12:51:12.795074+00:00,2023-02-03 12:51:12.795093+00:00
1386,187,195,mindplex,like,1675428684,217.213.65.15,2023-02-03 12:51:24.238553+00:00,2023-02-03 12:51:24.238573+00:00
1417,1337,230,mindplex,view,1675537458,177.5.160.81,2023-02-04 19:04:18.297079+00:00,2023-02-04 19:04:18.297092+00:00
1382,77,195,mindplex,view,1675428698,217.213.65.15,2023-02-03 12:43:16.958558+00:00,2023-02-03 12:51:38.523013+00:00
1387,1331,78,mindplex,view,1676036454,73.131.209.137,2023-02-03 14:57:30.535334+00:00,2023-02-10 13:40:55.118799+00:00
1388,1331,11,mindplex,view,1675631920,73.162.2.252,2023-02-03 15:01:58.303543+00:00,2023-02-05 21:18:40.426512+00:00
1408,1322,1,mindplex,view,1675504822,149.34.244.151,2023-02-04 10:00:23.037528+00:00,2023-02-04 10:00:23.037546+00:00
1409,1331,40,mindplex,view,1675504851,196.188.75.100,2023-02-04 10:00:51.417269+00:00,2023-02-04 10:00:51.417287+00:00
1368,1316,78,mindplex,view,1675728970,73.131.209.137,2023-02-02 21:12:02.346153+00:00,2023-02-07 00:16:10.492456+00:00
1389,1333,78,mindplex,view,1675961706,73.131.209.137,2023-02-03 15:16:55.481092+00:00,2023-02-09 16:55:07.146181+00:00
1410,1333,40,mindplex,view,1675504863,196.188.75.100,2023-02-04 10:01:03.247424+00:00,2023-02-04 10:01:03.247442+00:00
1411,1337,40,mindplex,view,1675504874,196.188.75.100,2023-02-04 10:01:14.738665+00:00,2023-02-04 10:01:14.738683+00:00
1401,1333,3,mindplex,view,1675504057,196.188.75.100,2023-02-04 09:47:08.875402+00:00,2023-02-04 09:47:37.772013+00:00
1406,1331,1,mindplex,view,1675505023,149.34.244.151,2023-02-04 09:59:01.314420+00:00,2023-02-04 10:03:43.422251+00:00
1422,149,157,mindplex,view,1675542623,86.108.23.185,2023-02-04 20:30:23.755810+00:00,2023-02-04 20:30:23.755829+00:00
1423,920,200,mindplex,view,1675553345,138.199.39.131,2023-02-04 23:29:03.254390+00:00,2023-02-04 23:29:05.490574+00:00
1424,187,232,mindplex,view,1675554096,99.239.72.163,2023-02-04 23:41:36.256294+00:00,2023-02-04 23:41:36.256312+00:00
1425,149,232,mindplex,view,1675554251,99.239.72.163,2023-02-04 23:44:11.481444+00:00,2023-02-04 23:44:11.481463+00:00
1402,1331,3,mindplex,view,1675505699,196.188.75.100,2023-02-04 09:47:48.999648+00:00,2023-02-04 10:14:59.741271+00:00
1429,187,190,mindplex,view,1675564726,73.180.136.32,2023-02-05 02:38:46.484777+00:00,2023-02-05 02:38:46.484795+00:00
1431,187,190,mindplex,average_time_spent,1675565057,73.180.136.32,2023-02-05 02:44:17.230510+00:00,2023-02-05 02:44:17.230528+00:00
1432,149,234,mindplex,view,1675586665,181.41.202.148,2023-02-05 08:44:26.044621+00:00,2023-02-05 08:44:26.044639+00:00
1433,149,234,mindplex,average_time_spent,1675586682,181.41.202.148,2023-02-05 08:44:42.908631+00:00,2023-02-05 08:44:42.908650+00:00
1437,850,84,mindplex,like,1675625622,199.87.199.98,2023-02-05 19:33:42.190361+00:00,2023-02-05 19:33:42.190379+00:00
1390,1337,78,mindplex,view,1675961700,73.131.209.137,2023-02-03 15:28:51.208067+00:00,2023-02-09 16:55:00.731132+00:00
1442,819,84,mindplex,like,1675629308,199.87.199.98,2023-02-05 20:35:08.972199+00:00,2023-02-05 20:35:08.972216+00:00
1446,920,239,mindplex,view,1675642041,223.62.11.217,2023-02-06 00:07:20.778913+00:00,2023-02-06 00:07:22.268725+00:00
